Column1,Content ID,Reaction Type,Datetime,Content Type,Category,Sentiment,Score
9707,46bd9a52-6547-457f-87fa-0e434e5bc61c,want,44046.71736,photo,fitness,positive,70
9708,46bd9a52-6547-457f-87fa-0e434e5bc61c,adore,44180.13194,photo,fitness,positive,72
9709,46bd9a52-6547-457f-87fa-0e434e5bc61c,super love,44005.17014,photo,fitness,positive,75
9710,46bd9a52-6547-457f-87fa-0e434e5bc61c,dislike,44160.59444,photo,fitness,negative,10
9711,46bd9a52-6547-457f-87fa-0e434e5bc61c,intrigued,44359.96042,photo,fitness,positive,45
9712,46bd9a52-6547-457f-87fa-0e434e5bc61c,heart,44296.79583,photo,fitness,positive,60
9713,46bd9a52-6547-457f-87fa-0e434e5bc61c,indifferent,44350.90417,photo,fitness,neutral,20
9714,46bd9a52-6547-457f-87fa-0e434e5bc61c,worried,44363.01528,photo,fitness,negative,12
9715,46bd9a52-6547-457f-87fa-0e434e5bc61c,worried,44333.27083,photo,fitness,negative,12
9716,46bd9a52-6547-457f-87fa-0e434e5bc61c,disgust,44123.06319,photo,fitness,negative,0
9717,46bd9a52-6547-457f-87fa-0e434e5bc61c,adore,44310.42083,photo,fitness,positive,72
9718,46bd9a52-6547-457f-87fa-0e434e5bc61c,scared,44125.42361,photo,fitness,negative,15
9719,46bd9a52-6547-457f-87fa-0e434e5bc61c,scared,44161.09236,photo,fitness,negative,15
9720,46bd9a52-6547-457f-87fa-0e434e5bc61c,peeking,44168.57569,photo,fitness,neutral,35
9721,46bd9a52-6547-457f-87fa-0e434e5bc61c,super love,44272.83264,photo,fitness,positive,75
9722,46bd9a52-6547-457f-87fa-0e434e5bc61c,want,44238.78333,photo,fitness,positive,70
9723,46bd9a52-6547-457f-87fa-0e434e5bc61c,scared,44273.57014,photo,fitness,negative,15
9724,46bd9a52-6547-457f-87fa-0e434e5bc61c,disgust,44193.74097,photo,fitness,negative,0
9725,46bd9a52-6547-457f-87fa-0e434e5bc61c,dislike,44140.70417,photo,fitness,negative,10
9726,46bd9a52-6547-457f-87fa-0e434e5bc61c,super love,44038.74792,photo,fitness,positive,75
9727,46bd9a52-6547-457f-87fa-0e434e5bc61c,cherish,44165.61597,photo,fitness,positive,70
9728,46bd9a52-6547-457f-87fa-0e434e5bc61c,disgust,44118.05764,photo,fitness,negative,0
9729,46bd9a52-6547-457f-87fa-0e434e5bc61c,cherish,44006.70139,photo,fitness,positive,70
9730,46bd9a52-6547-457f-87fa-0e434e5bc61c,like,44077.55972,photo,fitness,positive,50
9731,46bd9a52-6547-457f-87fa-0e434e5bc61c,disgust,44178.29792,photo,fitness,negative,0
9732,46bd9a52-6547-457f-87fa-0e434e5bc61c,like,44270.28472,photo,fitness,positive,50
9733,46bd9a52-6547-457f-87fa-0e434e5bc61c,want,44331.09653,photo,fitness,positive,70
9735,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,worried,44090.98125,photo,culture,negative,12
9736,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,super love,44182.55139,photo,culture,positive,75
9737,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,cherish,44277.53333,photo,culture,positive,70
9738,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,intrigued,44239.49931,photo,culture,positive,45
9739,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,cherish,44215.84167,photo,culture,positive,70
9740,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,like,44187.96528,photo,culture,positive,50
9741,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,dislike,44213.09653,photo,culture,negative,10
9742,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,indifferent,44307.87431,photo,culture,neutral,20
9743,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,dislike,44284.67917,photo,culture,negative,10
9744,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,heart,44161.70694,photo,culture,positive,60
9745,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,peeking,44068.51528,photo,culture,neutral,35
9746,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,peeking,44326.22847,photo,culture,neutral,35
9747,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,indifferent,44329.97847,photo,culture,neutral,20
9748,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,disgust,44058.98958,photo,culture,negative,0
9749,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,scared,44332.22639,photo,culture,negative,15
9750,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,dislike,44349.98472,photo,culture,negative,10
9751,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,interested,44162.77708,photo,culture,positive,30
9752,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,scared,44345.64792,photo,culture,negative,15
9753,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,adore,44027.22708,photo,culture,positive,72
9754,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,love,44036.46944,photo,culture,positive,65
9755,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,love,44103.11319,photo,culture,positive,65
9756,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,hate,44210.59861,photo,culture,negative,5
9757,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,like,44247.37917,photo,culture,positive,50
9758,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,want,44243.33264,photo,culture,positive,70
9759,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,worried,44307.0375,photo,culture,negative,12
9760,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,heart,44302.53125,photo,culture,positive,60
9761,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,like,44343.85556,photo,culture,positive,50
9762,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,indifferent,44280.81181,photo,culture,neutral,20
9763,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,hate,44140.73403,photo,culture,negative,5
9764,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,like,44100.17361,photo,culture,positive,50
9765,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,indifferent,44348.78472,photo,culture,neutral,20
9766,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,disgust,44025.68056,photo,culture,negative,0
9767,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,interested,44140.03056,photo,culture,positive,30
9768,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,dislike,44277.76319,photo,culture,negative,10
9769,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,want,44139.40972,photo,culture,positive,70
9770,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,worried,44295.64792,photo,culture,negative,12
9771,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,super love,44024.75694,photo,culture,positive,75
9772,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,intrigued,44104.87639,photo,culture,positive,45
9773,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,hate,44024.68681,photo,culture,negative,5
9774,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,disgust,44352.43611,photo,culture,negative,0
9775,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,scared,44244.09861,photo,culture,negative,15
9776,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,cherish,44250.91458,photo,culture,positive,70
9777,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,want,44353.51111,photo,culture,positive,70
9778,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,hate,44018.22986,photo,culture,negative,5
9779,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,hate,44272.75625,photo,culture,negative,5
9781,501b2f88-999b-4ad9-b2f5-4b9c36a31259,want,44176.24306,photo,cooking,positive,70
9782,501b2f88-999b-4ad9-b2f5-4b9c36a31259,adore,44012.70625,photo,cooking,positive,72
9783,501b2f88-999b-4ad9-b2f5-4b9c36a31259,dislike,44308.44306,photo,cooking,negative,10
9784,501b2f88-999b-4ad9-b2f5-4b9c36a31259,want,44171.46319,photo,cooking,positive,70
9785,501b2f88-999b-4ad9-b2f5-4b9c36a31259,want,44228.92292,photo,cooking,positive,70
9786,501b2f88-999b-4ad9-b2f5-4b9c36a31259,hate,44019.14306,photo,cooking,negative,5
9787,501b2f88-999b-4ad9-b2f5-4b9c36a31259,intrigued,44261.50903,photo,cooking,positive,45
9788,501b2f88-999b-4ad9-b2f5-4b9c36a31259,peeking,44070.11667,photo,cooking,neutral,35
9789,501b2f88-999b-4ad9-b2f5-4b9c36a31259,adore,44168.09653,photo,cooking,positive,72
9790,501b2f88-999b-4ad9-b2f5-4b9c36a31259,worried,44357.49514,photo,cooking,negative,12
9791,501b2f88-999b-4ad9-b2f5-4b9c36a31259,scared,44020.92778,photo,cooking,negative,15
9792,501b2f88-999b-4ad9-b2f5-4b9c36a31259,scared,44292.90208,photo,cooking,negative,15
9793,501b2f88-999b-4ad9-b2f5-4b9c36a31259,peeking,44162.39861,photo,cooking,neutral,35
9794,501b2f88-999b-4ad9-b2f5-4b9c36a31259,like,44166.66111,photo,cooking,positive,50
9795,501b2f88-999b-4ad9-b2f5-4b9c36a31259,dislike,44194.49931,photo,cooking,negative,10
9796,501b2f88-999b-4ad9-b2f5-4b9c36a31259,like,44107.10139,photo,cooking,positive,50
9797,501b2f88-999b-4ad9-b2f5-4b9c36a31259,dislike,44188.11181,photo,cooking,negative,10
9798,501b2f88-999b-4ad9-b2f5-4b9c36a31259,interested,44210.14028,photo,cooking,positive,30
9799,501b2f88-999b-4ad9-b2f5-4b9c36a31259,peeking,44209.55694,photo,cooking,neutral,35
9800,501b2f88-999b-4ad9-b2f5-4b9c36a31259,dislike,44351.51181,photo,cooking,negative,10
9801,501b2f88-999b-4ad9-b2f5-4b9c36a31259,worried,44312.02847,photo,cooking,negative,12
9802,501b2f88-999b-4ad9-b2f5-4b9c36a31259,want,44199.15208,photo,cooking,positive,70
9803,501b2f88-999b-4ad9-b2f5-4b9c36a31259,worried,44287.65972,photo,cooking,negative,12
9804,501b2f88-999b-4ad9-b2f5-4b9c36a31259,disgust,44238.35069,photo,cooking,negative,0
9805,501b2f88-999b-4ad9-b2f5-4b9c36a31259,heart,44162.75764,photo,cooking,positive,60
9806,501b2f88-999b-4ad9-b2f5-4b9c36a31259,interested,44293.23125,photo,cooking,positive,30
9807,501b2f88-999b-4ad9-b2f5-4b9c36a31259,heart,44142.72222,photo,cooking,positive,60
9808,501b2f88-999b-4ad9-b2f5-4b9c36a31259,disgust,44207.48125,photo,cooking,negative,0
9809,501b2f88-999b-4ad9-b2f5-4b9c36a31259,worried,44220.63125,photo,cooking,negative,12
9810,501b2f88-999b-4ad9-b2f5-4b9c36a31259,dislike,44357.69514,photo,cooking,negative,10
9811,501b2f88-999b-4ad9-b2f5-4b9c36a31259,cherish,44352.82917,photo,cooking,positive,70
9812,501b2f88-999b-4ad9-b2f5-4b9c36a31259,intrigued,44085.75486,photo,cooking,positive,45
9813,501b2f88-999b-4ad9-b2f5-4b9c36a31259,super love,44330.92639,photo,cooking,positive,75
9814,501b2f88-999b-4ad9-b2f5-4b9c36a31259,want,44190.92014,photo,cooking,positive,70
9815,501b2f88-999b-4ad9-b2f5-4b9c36a31259,dislike,44306.05278,photo,cooking,negative,10
9816,501b2f88-999b-4ad9-b2f5-4b9c36a31259,intrigued,44335.41736,photo,cooking,positive,45
9817,501b2f88-999b-4ad9-b2f5-4b9c36a31259,intrigued,44092.89375,photo,cooking,positive,45
9818,501b2f88-999b-4ad9-b2f5-4b9c36a31259,hate,44125.23333,photo,cooking,negative,5
9819,501b2f88-999b-4ad9-b2f5-4b9c36a31259,dislike,44011.12431,photo,cooking,negative,10
9820,501b2f88-999b-4ad9-b2f5-4b9c36a31259,super love,44193.54792,photo,cooking,positive,75
9821,501b2f88-999b-4ad9-b2f5-4b9c36a31259,adore,44046.24931,photo,cooking,positive,72
9823,df15da28-c038-4d0c-a63a-eac77f650ee3,interested,44102.26944,audio,tennis,positive,30
9824,df15da28-c038-4d0c-a63a-eac77f650ee3,love,44271.91597,audio,tennis,positive,65
9825,df15da28-c038-4d0c-a63a-eac77f650ee3,hate,44186.94653,audio,tennis,negative,5
9826,df15da28-c038-4d0c-a63a-eac77f650ee3,super love,44125.62014,audio,tennis,positive,75
9827,df15da28-c038-4d0c-a63a-eac77f650ee3,interested,44320.59236,audio,tennis,positive,30
9828,df15da28-c038-4d0c-a63a-eac77f650ee3,cherish,44311.54236,audio,tennis,positive,70
9829,df15da28-c038-4d0c-a63a-eac77f650ee3,indifferent,44110.51875,audio,tennis,neutral,20
9830,df15da28-c038-4d0c-a63a-eac77f650ee3,hate,44064.99792,audio,tennis,negative,5
9831,df15da28-c038-4d0c-a63a-eac77f650ee3,scared,44237.26528,audio,tennis,negative,15
9832,df15da28-c038-4d0c-a63a-eac77f650ee3,dislike,44080.69028,audio,tennis,negative,10
9833,df15da28-c038-4d0c-a63a-eac77f650ee3,worried,44354.60972,audio,tennis,negative,12
9834,df15da28-c038-4d0c-a63a-eac77f650ee3,intrigued,44162.47639,audio,tennis,positive,45
9835,df15da28-c038-4d0c-a63a-eac77f650ee3,worried,44287.27986,audio,tennis,negative,12
9836,df15da28-c038-4d0c-a63a-eac77f650ee3,cherish,44206.99931,audio,tennis,positive,70
9837,df15da28-c038-4d0c-a63a-eac77f650ee3,cherish,44024.9625,audio,tennis,positive,70
9838,df15da28-c038-4d0c-a63a-eac77f650ee3,dislike,44189.125,audio,tennis,negative,10
9839,df15da28-c038-4d0c-a63a-eac77f650ee3,want,44356.84306,audio,tennis,positive,70
9840,df15da28-c038-4d0c-a63a-eac77f650ee3,worried,44232.68819,audio,tennis,negative,12
9841,df15da28-c038-4d0c-a63a-eac77f650ee3,scared,44088.34931,audio,tennis,negative,15
9842,df15da28-c038-4d0c-a63a-eac77f650ee3,worried,44186.20417,audio,tennis,negative,12
9843,df15da28-c038-4d0c-a63a-eac77f650ee3,want,44180.34444,audio,tennis,positive,70
9844,df15da28-c038-4d0c-a63a-eac77f650ee3,want,44107.84931,audio,tennis,positive,70
9845,df15da28-c038-4d0c-a63a-eac77f650ee3,peeking,44230.21736,audio,tennis,neutral,35
9846,df15da28-c038-4d0c-a63a-eac77f650ee3,heart,44354.55208,audio,tennis,positive,60
9847,df15da28-c038-4d0c-a63a-eac77f650ee3,disgust,44131.71875,audio,tennis,negative,0
9848,df15da28-c038-4d0c-a63a-eac77f650ee3,indifferent,44351.07431,audio,tennis,neutral,20
9849,df15da28-c038-4d0c-a63a-eac77f650ee3,like,44238.61181,audio,tennis,positive,50
9850,df15da28-c038-4d0c-a63a-eac77f650ee3,interested,44144.47222,audio,tennis,positive,30
9851,df15da28-c038-4d0c-a63a-eac77f650ee3,scared,44043.37222,audio,tennis,negative,15
9852,df15da28-c038-4d0c-a63a-eac77f650ee3,love,44088.38819,audio,tennis,positive,65
9853,df15da28-c038-4d0c-a63a-eac77f650ee3,scared,44033.96736,audio,tennis,negative,15
9854,df15da28-c038-4d0c-a63a-eac77f650ee3,indifferent,44266.21389,audio,tennis,neutral,20
9855,df15da28-c038-4d0c-a63a-eac77f650ee3,dislike,44073.36597,audio,tennis,negative,10
9856,df15da28-c038-4d0c-a63a-eac77f650ee3,disgust,44314.88472,audio,tennis,negative,0
9857,df15da28-c038-4d0c-a63a-eac77f650ee3,want,44124.59931,audio,tennis,positive,70
9858,df15da28-c038-4d0c-a63a-eac77f650ee3,want,44032.46111,audio,tennis,positive,70
9859,df15da28-c038-4d0c-a63a-eac77f650ee3,super love,44266.01458,audio,tennis,positive,75
9860,df15da28-c038-4d0c-a63a-eac77f650ee3,want,44255.22708,audio,tennis,positive,70
9861,df15da28-c038-4d0c-a63a-eac77f650ee3,disgust,44331.24792,audio,tennis,negative,0
9862,df15da28-c038-4d0c-a63a-eac77f650ee3,cherish,44269.90208,audio,tennis,positive,70
9863,df15da28-c038-4d0c-a63a-eac77f650ee3,worried,44261.24653,audio,tennis,negative,12
9864,df15da28-c038-4d0c-a63a-eac77f650ee3,like,44185.45625,audio,tennis,positive,50
9866,0da2523f-acc4-4687-9844-45eaa5e90c65,dislike,44175.35556,video,technology,negative,10
9867,0da2523f-acc4-4687-9844-45eaa5e90c65,intrigued,44332.22361,video,technology,positive,45
9868,0da2523f-acc4-4687-9844-45eaa5e90c65,disgust,44165.31319,video,technology,negative,0
9869,0da2523f-acc4-4687-9844-45eaa5e90c65,cherish,44060.28958,video,technology,positive,70
9870,0da2523f-acc4-4687-9844-45eaa5e90c65,peeking,44212.40833,video,technology,neutral,35
9871,0da2523f-acc4-4687-9844-45eaa5e90c65,adore,44287.83958,video,technology,positive,72
9872,0da2523f-acc4-4687-9844-45eaa5e90c65,indifferent,44288.26319,video,technology,neutral,20
9873,0da2523f-acc4-4687-9844-45eaa5e90c65,super love,44309.27083,video,technology,positive,75
9874,0da2523f-acc4-4687-9844-45eaa5e90c65,hate,44353.97014,video,technology,negative,5
9875,0da2523f-acc4-4687-9844-45eaa5e90c65,adore,44179.60417,video,technology,positive,72
9876,0da2523f-acc4-4687-9844-45eaa5e90c65,adore,44294.2375,video,technology,positive,72
9877,0da2523f-acc4-4687-9844-45eaa5e90c65,dislike,44012.58264,video,technology,negative,10
9878,0da2523f-acc4-4687-9844-45eaa5e90c65,intrigued,44360.73681,video,technology,positive,45
9879,0da2523f-acc4-4687-9844-45eaa5e90c65,disgust,44090.47569,video,technology,negative,0
9880,0da2523f-acc4-4687-9844-45eaa5e90c65,interested,44328.15556,video,technology,positive,30
9881,0da2523f-acc4-4687-9844-45eaa5e90c65,cherish,44340.20903,video,technology,positive,70
9882,0da2523f-acc4-4687-9844-45eaa5e90c65,indifferent,44093.94583,video,technology,neutral,20
9883,0da2523f-acc4-4687-9844-45eaa5e90c65,interested,44167.47292,video,technology,positive,30
9884,0da2523f-acc4-4687-9844-45eaa5e90c65,super love,44264.42639,video,technology,positive,75
9885,0da2523f-acc4-4687-9844-45eaa5e90c65,cherish,44232.77778,video,technology,positive,70
9886,0da2523f-acc4-4687-9844-45eaa5e90c65,super love,44125.77014,video,technology,positive,75
9887,0da2523f-acc4-4687-9844-45eaa5e90c65,adore,44316.93958,video,technology,positive,72
9888,0da2523f-acc4-4687-9844-45eaa5e90c65,disgust,44332.83611,video,technology,negative,0
9889,0da2523f-acc4-4687-9844-45eaa5e90c65,adore,44169.35347,video,technology,positive,72
9890,0da2523f-acc4-4687-9844-45eaa5e90c65,worried,44065.04861,video,technology,negative,12
9891,0da2523f-acc4-4687-9844-45eaa5e90c65,adore,44084.29097,video,technology,positive,72
9892,0da2523f-acc4-4687-9844-45eaa5e90c65,disgust,44265.7375,video,technology,negative,0
9894,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,hate,44296.41389,photo,healthy eating,negative,5
9895,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,love,44328.43819,photo,healthy eating,positive,65
9896,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,indifferent,44227.06944,photo,healthy eating,neutral,20
9897,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,hate,44182.80278,photo,healthy eating,negative,5
9898,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,worried,44011.46458,photo,healthy eating,negative,12
9899,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,disgust,44101.72708,photo,healthy eating,negative,0
9900,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,disgust,44100.57431,photo,healthy eating,negative,0
9901,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,intrigued,44019.66319,photo,healthy eating,positive,45
9902,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,adore,44075.95694,photo,healthy eating,positive,72
9903,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,indifferent,44341.60347,photo,healthy eating,neutral,20
9904,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,scared,44142.89375,photo,healthy eating,negative,15
9905,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,disgust,44148.51528,photo,healthy eating,negative,0
9906,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,adore,44014.43056,photo,healthy eating,positive,72
9907,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,heart,44126.33542,photo,healthy eating,positive,60
9908,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,indifferent,44043.8375,photo,healthy eating,neutral,20
9909,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,indifferent,44120.2875,photo,healthy eating,neutral,20
9910,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,adore,44016.94722,photo,healthy eating,positive,72
9911,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,intrigued,44320.58681,photo,healthy eating,positive,45
9912,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,indifferent,44223.84028,photo,healthy eating,neutral,20
9913,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,scared,44043.53681,photo,healthy eating,negative,15
9914,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,scared,44198.37222,photo,healthy eating,negative,15
9915,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,disgust,44323.25972,photo,healthy eating,negative,0
9916,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,peeking,44028.78264,photo,healthy eating,neutral,35
9917,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,hate,44120.37847,photo,healthy eating,negative,5
9918,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,hate,44115.00903,photo,healthy eating,negative,5
9919,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,indifferent,44226.17986,photo,healthy eating,neutral,20
9920,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,intrigued,44079.85486,photo,healthy eating,positive,45
9921,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,interested,44164.08264,photo,healthy eating,positive,30
9922,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,love,44073.00903,photo,healthy eating,positive,65
9923,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,heart,44059.92431,photo,healthy eating,positive,60
9924,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,like,44307.35486,photo,healthy eating,positive,50
9925,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,worried,44257.99028,photo,healthy eating,negative,12
9926,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,scared,44312.15069,photo,healthy eating,negative,15
9927,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,cherish,44082.05347,photo,healthy eating,positive,70
9929,b6ecb09e-a706-4589-bb75-70cb1cc590eb,love,44244.93889,photo,culture,positive,65
9930,b6ecb09e-a706-4589-bb75-70cb1cc590eb,want,44066.08194,photo,culture,positive,70
9931,b6ecb09e-a706-4589-bb75-70cb1cc590eb,cherish,44131.52014,photo,culture,positive,70
9932,b6ecb09e-a706-4589-bb75-70cb1cc590eb,want,44317.16736,photo,culture,positive,70
9933,b6ecb09e-a706-4589-bb75-70cb1cc590eb,indifferent,44086.4,photo,culture,neutral,20
9934,b6ecb09e-a706-4589-bb75-70cb1cc590eb,dislike,44315.37847,photo,culture,negative,10
9935,b6ecb09e-a706-4589-bb75-70cb1cc590eb,super love,44178.56181,photo,culture,positive,75
9936,b6ecb09e-a706-4589-bb75-70cb1cc590eb,dislike,44278.84097,photo,culture,negative,10
9937,b6ecb09e-a706-4589-bb75-70cb1cc590eb,interested,44038.84583,photo,culture,positive,30
9938,b6ecb09e-a706-4589-bb75-70cb1cc590eb,disgust,44047.90139,photo,culture,negative,0
9939,b6ecb09e-a706-4589-bb75-70cb1cc590eb,peeking,44269.00208,photo,culture,neutral,35
9940,b6ecb09e-a706-4589-bb75-70cb1cc590eb,dislike,44312.33611,photo,culture,negative,10
9941,b6ecb09e-a706-4589-bb75-70cb1cc590eb,dislike,44162.31042,photo,culture,negative,10
9942,b6ecb09e-a706-4589-bb75-70cb1cc590eb,worried,44023.4375,photo,culture,negative,12
9943,b6ecb09e-a706-4589-bb75-70cb1cc590eb,love,44072.89236,photo,culture,positive,65
9944,b6ecb09e-a706-4589-bb75-70cb1cc590eb,cherish,44219.45903,photo,culture,positive,70
9945,b6ecb09e-a706-4589-bb75-70cb1cc590eb,dislike,44126.15903,photo,culture,negative,10
9946,b6ecb09e-a706-4589-bb75-70cb1cc590eb,peeking,44236.67917,photo,culture,neutral,35
9947,b6ecb09e-a706-4589-bb75-70cb1cc590eb,cherish,44250.95764,photo,culture,positive,70
9948,b6ecb09e-a706-4589-bb75-70cb1cc590eb,interested,44301.78889,photo,culture,positive,30
9949,b6ecb09e-a706-4589-bb75-70cb1cc590eb,heart,44289.73264,photo,culture,positive,60
9951,23a1f257-2f17-4e67-aec1-626c77d73216,indifferent,44057.7375,GIF,studying,neutral,20
9952,23a1f257-2f17-4e67-aec1-626c77d73216,super love,44006.15208,GIF,studying,positive,75
9953,23a1f257-2f17-4e67-aec1-626c77d73216,like,44285.30417,GIF,studying,positive,50
9954,23a1f257-2f17-4e67-aec1-626c77d73216,intrigued,44090.07639,GIF,studying,positive,45
9955,23a1f257-2f17-4e67-aec1-626c77d73216,want,44274.88125,GIF,studying,positive,70
9956,23a1f257-2f17-4e67-aec1-626c77d73216,intrigued,44029.78819,GIF,studying,positive,45
9957,23a1f257-2f17-4e67-aec1-626c77d73216,disgust,44064.20694,GIF,studying,negative,0
9958,23a1f257-2f17-4e67-aec1-626c77d73216,want,44136.34236,GIF,studying,positive,70
9959,23a1f257-2f17-4e67-aec1-626c77d73216,interested,44144.60694,GIF,studying,positive,30
9960,23a1f257-2f17-4e67-aec1-626c77d73216,disgust,44138.86181,GIF,studying,negative,0
9961,23a1f257-2f17-4e67-aec1-626c77d73216,disgust,44147.57778,GIF,studying,negative,0
9962,23a1f257-2f17-4e67-aec1-626c77d73216,like,44321.6625,GIF,studying,positive,50
9963,23a1f257-2f17-4e67-aec1-626c77d73216,disgust,44110.76875,GIF,studying,negative,0
9964,23a1f257-2f17-4e67-aec1-626c77d73216,dislike,44122.46944,GIF,studying,negative,10
9965,23a1f257-2f17-4e67-aec1-626c77d73216,disgust,44090.49306,GIF,studying,negative,0
9966,23a1f257-2f17-4e67-aec1-626c77d73216,peeking,44213.92292,GIF,studying,neutral,35
9967,23a1f257-2f17-4e67-aec1-626c77d73216,scared,44109.71806,GIF,studying,negative,15
9968,23a1f257-2f17-4e67-aec1-626c77d73216,cherish,44250.49722,GIF,studying,positive,70
9969,23a1f257-2f17-4e67-aec1-626c77d73216,intrigued,44213.84167,GIF,studying,positive,45
9970,23a1f257-2f17-4e67-aec1-626c77d73216,cherish,44168.49514,GIF,studying,positive,70
9971,23a1f257-2f17-4e67-aec1-626c77d73216,scared,44102.00486,GIF,studying,negative,15
9973,02ba5af1-784a-44cc-ae3a-14833c4a2237,peeking,44339.43472,video,healthy eating,neutral,35
9974,02ba5af1-784a-44cc-ae3a-14833c4a2237,love,44136.07153,video,healthy eating,positive,65
9975,02ba5af1-784a-44cc-ae3a-14833c4a2237,peeking,44233.44514,video,healthy eating,neutral,35
9976,02ba5af1-784a-44cc-ae3a-14833c4a2237,indifferent,44189.13681,video,healthy eating,neutral,20
9977,02ba5af1-784a-44cc-ae3a-14833c4a2237,heart,44101.06806,video,healthy eating,positive,60
9978,02ba5af1-784a-44cc-ae3a-14833c4a2237,super love,44170.79722,video,healthy eating,positive,75
9979,02ba5af1-784a-44cc-ae3a-14833c4a2237,love,44006.05903,video,healthy eating,positive,65
9980,02ba5af1-784a-44cc-ae3a-14833c4a2237,heart,44227.28819,video,healthy eating,positive,60
9981,02ba5af1-784a-44cc-ae3a-14833c4a2237,super love,44044.67222,video,healthy eating,positive,75
9982,02ba5af1-784a-44cc-ae3a-14833c4a2237,super love,44045.875,video,healthy eating,positive,75
